type,indicator,classification,detected_date
domain,ads-tm-glb[.]click,malware,2022-11-25
domain,allowlisted[.]net,malware,2023-04-07
domain,atlas-upd[.]com,malware,2023-03-15
domain,cbox4[.]ignorelist[.]com,malware,2023-04-07
domain,claudfront[.]net,malware,2023-02-08
domain,hsdps[.]cc,malware,2023-04-11
domain,j2update[.]cc,malware,2023-04-15
domain,maxpatrol[.]net,malware,2023-04-17
domain,nsdps[.]cc,malware,2023-04-15
domain,rcsmf100[.]net,malware,2023-06-01
ip,13[.]248[.]169[.]48,malware,2023-07-14
ip,156[.]154[.]132[.]200,malware,2023-07-14
ip,194[.]31[.]55[.]85,malware,2023-07-14
ip,5[.]199[.]173[.]4,malware,2023-04-20
ip,5[.]252[.]176[.]63,malware,2023-04-12
ip,5[.]252[.]176[.]22,malware,2023-04-19
ip,5[.]252[.]179[.]18,malware,2023-04-19
ip,67[.]220[.]81[.]190,malware,2023-07-14
ip,69[.]65[.]50[.]194,malware,2023-07-14
ip,69[.]65[.]50[.]223,malware,2023-07-14
ip,70[.]39[.]97[.]253,malware,2023-07-14
ip,83[.]166[.]240[.]52,malware,2023-04-19
sha256,4996180b2fa1045aab5d36f46983e91dadeebfd4f765d69fa50eba4edf310acf,malware,2023-07-14
sha256,ab8e333ef9bc5c5a7d1ed4cab08335861e150b0639d3d0ca4c30b7def5cdccde,malware,2023-07-14
sha256,ad186df91282cf78394ef3bd60f04d859bcacccbcdcbfb620cc73f19ec0cec64,malware,2023-07-14
sha256,6c8f413111f1abfee788dad4ee7cca37e0c2597cca66d155af958c535faf55cc,malware,2023-07-14
sha256,6c8f413111f1abfee788dad4ee7cca37e0c2597cca66d155af958c535faf55cc,malware,2023-07-14
sha256,0375f4b3fe011b35e6575133539441009d015ebecbee78b578c3ed04e0f22568,malware,2023-07-14
telfhash,t1fde0f101c9395f39ecd16430b41041a59107c73c904087309fb8d0e8d87e0077129f3f,malware,2023-07-14
